	cellLine	tsne-2d-one	tsne-2d-two
500	MCF102A	27.716599	1.3088825
501	MCF102A	27.554031	1.2741239
502	MCF102A	31.040796	-0.05406337
503	MCF102A	27.13679	1.5261753
504	MCF102A	27.147053	1.6120437
505	MCF102A	27.18091	1.5650423
506	MCF102A	26.96801	1.8982614
507	MCF102A	26.98648	1.76991
508	MCF102A	27.252684	1.8040501
509	MCF102A	26.9889	1.587847
510	MCF102A	27.035015	1.5334208
511	MCF102A	32.252327	-2.9414048
512	MCF102A	32.48995	-0.61019826
513	MCF102A	27.13947	9.082408
514	MCF102A	32.312424	-0.49679065
515	MCF102A	31.932243	0.1744705
516	MCF102A	30.496311	9.770306
517	MCF102A	34.534515	0.5318505
518	MCF102A	34.627026	0.3523005
519	MCF102A	34.60714	0.26911527
520	MCF102A	34.535404	0.589589
521	MCF102A	34.51126	0.4386426
522	MCF102A	34.616203	0.19625774
523	MCF102A	34.58531	0.26081562
524	MCF102A	34.57922	0.1645249
525	MCF102A	34.59703	0.27165452
526	MCF102A	34.528576	0.4926868
527	MCF102A	34.535347	0.48267162
528	MCF102A	34.5285	0.5379479
529	MCF102A	34.523186	0.5499326
530	MCF102A	34.519844	0.4924647
531	MCF102A	34.579853	0.44739643
532	MCF102A	34.49065	0.44220698
533	MCF102A	34.56688	0.054670602
534	MCF102A	33.852455	-1.8465852
535	MCF102A	32.531967	-1.0060883
536	MCF102A	32.438965	-0.38166818
537	MCF102A	32.547775	-0.9468679
538	MCF102A	32.565243	-1.5031081
539	MCF102A	32.106434	-0.16197419
540	MCF102A	33.25711	-1.4069979
541	MCF102A	31.892107	0.42345607
542	MCF102A	32.024693	-0.1476453
543	MCF102A	32.047585	-0.12985404
544	MCF102A	25.323217	4.8722076
545	MCF102A	31.88689	-0.031208158
546	MCF102A	24.777367	4.50888
547	MCF102A	24.703413	4.4337025
548	MCF102A	24.782299	4.5844955
549	MCF102A	21.129263	10.155281
550	MCF102A	25.438585	4.6884894
551	MCF102A	23.65638	10.283012
552	MCF102A	23.661285	10.952265
553	MCF102A	23.74509	10.876199
554	MCF102A	23.746216	10.658382
555	MCF102A	23.628	10.490432
556	MCF102A	23.637882	10.853522
557	MCF102A	23.34035	11.215137
558	MCF102A	23.269032	11.328762
559	MCF102A	23.209126	11.248598
560	MCF102A	23.286964	11.170146
561	MCF102A	23.236044	11.191145
562	MCF102A	23.506702	10.716715
563	MCF102A	23.516539	10.530475
564	MCF102A	24.56998	4.7558975
565	MCF102A	24.494408	4.4006433
566	MCF102A	24.679226	4.474432
567	MCF102A	24.74739	4.2283297
568	MCF102A	24.797424	3.9604993
569	MCF102A	24.713923	4.8126917
570	MCF102A	24.96211	4.981169
571	MCF102A	24.478327	10.079705
572	MCF102A	24.52693	4.990392
573	MCF102A	31.858276	-0.11110744
574	MCF102A	31.852186	-0.6006633
575	MCF102A	33.107483	-2.8297095
576	MCF102A	33.372105	-3.334044
577	MCF102A	33.843334	-3.718119
578	MCF102A	33.755856	-3.539068
579	MCF102A	33.64123	-3.8968365
580	MCF102A	31.536978	-3.2017264
581	MCF102A	30.389627	-2.0088093
582	MCF102A	25.745197	5.345049
583	MCF102A	30.354877	-2.4444268
584	MCF102A	30.209967	-2.2753634
585	MCF102A	30.048243	-1.820292
586	MCF102A	26.205801	5.9119234
587	MCF102A	26.031275	5.261674
588	MCF102A	26.244919	5.2029405
589	MCF102A	26.413574	5.9028587
590	MCF102A	26.812813	5.8114185
591	MCF102A	26.71608	1.9364526
592	MCF102A	26.202084	4.0299273
593	MCF102A	25.94415	4.270415
594	MCF102A	32.296375	-2.468793
595	MCF102A	32.59255	-3.0170505
596	MCF102A	32.563328	-2.936685
597	MCF102A	33.1566	-2.889229
598	MCF102A	26.477592	6.2343087
599	MCF102A	26.411028	6.3277707
600	MCF102A	26.50692	6.135267
601	MCF102A	26.510965	6.1500263
602	MCF102A	26.337961	5.9715056
603	MCF102A	26.1477	6.0586314
604	MCF102A	26.225723	5.827373
605	MCF102A	26.259253	5.640764
606	MCF102A	26.447725	5.7601466
607	MCF102A	26.403193	5.6174984
608	MCF102A	26.362623	5.766253
609	MCF102A	26.218966	5.807548
610	MCF102A	26.117104	5.852803
611	MCF102A	26.092707	5.8910165
612	MCF102A	25.89345	6.34022
613	MCF102A	26.08961	6.192163
614	MCF102A	26.067978	6.2418303
615	MCF102A	26.03295	5.9827847
616	MCF102A	25.721485	6.2391047
617	MCF102A	25.697529	6.2638254
618	MCF102A	25.63897	6.2943707
619	MCF102A	25.766413	5.175558
620	MCF102A	25.86644	5.110645
621	MCF102A	25.681767	4.03878
622	MCF102A	25.677172	4.0454955
623	MCF102A	25.679989	3.8725545
624	MCF102A	25.554012	3.662002
625	MCF102A	25.735535	4.1058517
626	MCF102A	25.801714	4.3580317
627	MCF102A	26.00225	4.9362593
628	MCF102A	26.06052	5.141108
629	MCF102A	25.957893	4.8563
630	MCF102A	25.876266	4.9701176
631	MCF102A	25.264933	5.7620306
632	MCF102A	26.144932	6.0124483
633	MCF102A	26.240774	5.5674925
634	MCF102A	26.005705	4.892383
635	MCF102A	25.561829	3.820249
636	MCF102A	25.520464	3.6823015
637	MCF102A	25.421564	3.4403799
638	MCF102A	25.746702	4.3020387
639	MCF102A	25.785173	4.242357
640	MCF102A	24.573584	1.8070606
641	MCF102A	24.555107	1.7753872
642	MCF102A	24.509615	1.2981421
643	MCF102A	24.510534	1.4002953
644	MCF102A	24.460028	1.3914461
645	MCF102A	24.587057	1.3016055
646	MCF102A	24.690577	1.2056943
647	MCF102A	24.617773	1.3273654
648	MCF102A	24.644356	1.4476542
649	MCF102A	24.692272	1.3552173
650	MCF102A	24.646452	1.3265308
651	MCF102A	24.564257	1.315697
652	MCF102A	24.554813	1.3868765
653	MCF102A	24.530664	1.3073403
654	MCF102A	24.498867	1.326493
655	MCF102A	24.598057	1.2246509
656	MCF102A	24.598263	1.2262794
657	MCF102A	30.060843	-8.177129
658	MCF102A	24.564526	1.0831149
659	MCF102A	24.515503	1.1116133
660	MCF102A	24.444696	1.0891331
661	MCF102A	24.57769	1.2742229
662	MCF102A	24.660664	1.177239
663	MCF102A	29.995188	-8.869541
664	MCF102A	24.484732	0.7984907
665	MCF102A	24.456585	0.92366743
666	MCF102A	30.059345	-8.862266
667	MCF102A	30.266947	-8.766008
668	MCF102A	30.434303	-8.8739395
669	MCF102A	30.855412	-9.078481
670	MCF102A	31.21929	-9.834036
671	MCF102A	31.263405	-9.704645
672	MCF102A	30.986565	-9.248951
673	MCF102A	31.546211	-9.543299
674	MCF102A	31.563776	-9.561162
675	MCF102A	31.579716	-9.513141
676	MCF102A	31.659025	-9.640994
677	MCF102A	31.749458	-9.556165
678	MCF102A	31.337639	-10.039871
679	MCF102A	31.290796	-10.086589
680	MCF102A	31.302038	-10.224955
681	MCF102A	31.280882	-9.851193
682	MCF102A	29.929888	-7.869994
683	MCF102A	29.898045	-7.9075594
684	MCF102A	29.949865	-7.8706455
685	MCF102A	29.971775	-7.862621
686	MCF102A	31.65282	-9.954917
687	MCF102A	30.291754	-9.952126
688	MCF102A	31.157238	-10.001893
689	MCF102A	31.27891	-10.057915
690	MCF102A	31.387264	-9.991196
691	MCF102A	31.449907	-10.016373
692	MCF102A	31.452047	-10.014054
693	MCF102A	31.345503	-10.016856
694	MCF102A	31.355408	-10.121832
